participant_id,block_id,block_type,task_id,start_timestamp,reaction_time,clicked_timestamp,completion_time,end_timestamp,errors,task_code,block_data
7,7,6,5,1710775254.1982234,1.2561854999999014,1710775255.454409,8.462564500000099,1710775263.9169734,1,MAV#8928,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,6,1710775266.922795,0.6529974000000038,1710775267.5757926,17.007509200000186,1710775284.5833018,0,MAV#2875,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,7,1710775287.5868952,1.005859375,1710775288.5927546,13.60243124999988,1710775302.195186,0,MAV#6888,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,8,1710775307.2021296,0.6272792499999014,1710775307.829409,7.448892625000099,1710775315.2783015,1,MAV#1021,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,9,1710775317.301739,0.455078125,1710775317.756817,18.86328125,1710775336.6200984,1,MAV#6290,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,10,1710775338.6259577,0.8987636249999014,1710775339.5247214,16.1520176250001,1710775355.676739,0,MAV#7241,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,11,1710775356.6865046,0.890625,1710775357.5771296,21.7757167499999,1710775379.3528464,0,MAV#2230,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,12,1710775380.3563235,1.421978025000044,1710775381.7783015,13.8714198749999,1710775395.6497214,0,MAV#4148,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,13,1710775400.6650202,0.8128261249999014,1710775401.4778464,15.4488926250001,1710775416.926739,0,MAV#8539,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,14,1710775418.9306452,0.9921875,1710775419.9228327,12.13671875,1710775432.0595515,0,MAV#7340,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,15,1710775437.0634577,0.44921875,1710775437.5126765,9.982421875,1710775447.4950984,0,MAV#6589,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,16,1710775452.5041723,0.6120198499997969,1710775453.116192,13.5100917499999,1710775466.626284,0,MAV#2581,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,7,6,17,1710775469.629864,0.423828125,1710775470.053692,15.560546875,1710775485.614239,0,MAV#5767,"[np.float64(1710775177.8212702), 308.224609375, np.float64(1710775486.0458796)]"
7,8,8,1,1710775540.020489,0.3828125,1710775540.4033015,27.1995448749999,1710775567.6028464,0,MAV#7467,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,2,1710775571.6122859,0.908203125,1710775572.520489,24.759765625,1710775597.2802546,0,MAV#2485,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,3,1710775600.2900202,1.1980771249995996,1710775601.4880974,24.9366885000004,1710775626.4247859,0,MAV#9862,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,4,1710775628.4325984,0.66015625,1710775629.0927546,21.9319667499999,1710775651.0247214,0,MAV#3649,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,5,1710775652.0322077,1.3128261249999014,1710775653.345034,20.0524082500001,1710775673.397442,0,MAV#6614,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,6,1710775676.4228327,1.133346524999979,1710775677.5561793,17.91743472500002,1710775695.473614,0,MAV#1065,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,7,1710775699.4775202,0.94921875,1710775700.426739,19.98978117500019,1710775720.4165204,0,MAV#2171,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,8,1710775725.4208796,0.38671875,1710775725.8075984,24.962890625,1710775750.770489,0,MAV#8532,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,9,1710775752.7822077,0.4261981250001554,1710775753.208406,18.765208124999845,1710775771.973614,0,MAV#2226,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,10,1710775776.9862788,1.147817600000053,1710775778.1340964,16.4039707500001,1710775794.538067,0,MAV#0344,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,11,1710775799.5458796,0.703125,1710775800.2490046,29.16796875,1710775829.4169734,0,MAV#2235,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
7,8,8,12,1710775832.423159,0.9469395000000986,1710775833.3700984,15.416107799999736,1710775848.7862062,0,MAV#9374,"[np.float64(1710775540.020489), 309.607421875, np.float64(1710775849.6279109)]"
8,1,1,1,1710841422.5356872,1.846171675000008,1710841424.3818588,24.145002625,1710841448.5268617,0,MAV#4465,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,2,1710841479.5302963,1.7425261249999977,1710841481.2728226,18.95864575,1710841500.2314682,0,MAV#4231,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,3,1710841531.2412338,1.80078125,1710841533.042015,22.317646075,1710841555.3596613,0,MAV#2794,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,4,1710841589.3638122,2.1957810499999937,1710841591.5595932,17.949984650000005,1710841609.509578,0,MAV#4511,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,5,1710841643.5122497,1.7421875,1710841645.2544372,16.973124799999994,1710841662.227562,0,MAV#4216,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,6,1710841695.2309997,1.9128516000000104,1710841697.1438513,30.97777339999999,1710841728.1216247,0,MAV#6738,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,1,1,7,1710841761.125472,1.6710149999999544,1710841762.796487,18.143965525,1710841780.9404526,0,MAV#2882,"[np.float64(1710841422.5335174), 359.5022791, np.float64(1710841782.0357964)]"
8,2,3,1,1710841910.5381088,1.861328125,1710841912.399437,29.119140625,1710841941.5185776,0,MAV#8951,"[np.float64(1710841910.52639), 306.412109375, np.float64(1710842216.9384995)]"
8,2,3,2,1710841971.5283432,1.56640625,1710841973.0947495,33.451171875,1710842006.5459213,0,MAV#8069,"[np.float64(1710841910.52639), 306.412109375, np.float64(1710842216.9384995)]"
8,2,3,3,1710842040.5498276,1.792363175000105,1710842042.3421907,24.79552744999989,1710842067.1377182,0,MAV#9320,"[np.float64(1710841910.52639), 306.412109375, np.float64(1710842216.9384995)]"
8,2,3,4,1710842097.1435776,2.107421875,1710842099.2509995,46.6796875,1710842145.930687,0,MAV#6931,"[np.float64(1710841910.52639), 306.412109375, np.float64(1710842216.9384995)]"
8,2,3,5,1710842176.9341247,1.9516404250000503,1710842178.885765,37.0546875,1710842215.9404526,0,MAV#6483,"[np.float64(1710841910.52639), 306.412109375, np.float64(1710842216.9384995)]"
8,3,2,1,1710842279.9809997,1.8718309000000768,1710842281.8528306,16.587622024999973,1710842298.4404526,0,MAV#5747,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,2,1710842300.446312,1.6226045999999317,1710842302.0689166,20.196689700000093,1710842322.2656064,0,MAV#8694,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,3,1710842325.2685776,1.412109375,1710842326.680687,14.13671875,1710842340.8174057,0,MAV#8571,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,4,1710842344.823265,1.5834314749999976,1710842346.4066966,12.277896650000002,1710842358.6845932,0,MAV#7369,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,5,1710842360.696312,1.421875,1710842362.118187,17.83984375,1710842379.9580307,0,MAV#0868,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,6,1710842382.9717026,1.3828125,1710842384.354515,15.275390625,1710842399.6299057,0,MAV#9436,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,7,1710842402.6334903,1.4886029499998583,1710842404.1220932,14.67578125,1710842418.7978745,0,MAV#7599,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,8,1710842422.8037338,1.818359375,1710842424.6220932,14.421467150000126,1710842439.0435605,0,MAV#4373,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,9,1710842444.0478745,1.869140625,1710842445.917015,20.224609375,1710842466.1416245,0,MAV#8034,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,10,1710842468.146451,1.7529861000000435,1710842469.899437,13.732421875,1710842483.6318588,0,MAV#7112,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,11,1710842487.6343517,1.1929098999999042,1710842488.8272617,17.317800600000055,1710842506.1450622,0,MAV#0084,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,12,1710842508.1487021,1.4551715000002332,1710842509.6038737,21.506500899999764,1710842531.1103745,0,MAV#7812,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,13,1710842535.1142807,1.849609375,1710842536.96389,16.544985375000124,1710842553.5088756,0,MAV#7427,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,3,2,14,1710842557.5126843,2.1089403000000857,1710842559.6216247,30.325085299999955,1710842589.94671,0,MAV#4581,"[np.float64(1710842279.9646409), 310.49338984999997, np.float64(1710842590.4580307)]"
8,4,4,1,1710842652.5044372,1.5546875,1710842654.0591247,26.2734375,1710842680.3325622,0,MAV#5494,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,2,1710842681.336937,1.408203125,1710842682.74514,38.01953125,1710842720.7646713,0,MAV#7398,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,3,1710842725.7724838,1.5806100250001691,1710842727.3530939,22.92915559999983,1710842750.2822495,0,MAV#6215,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,4,1710842755.2881088,1.79296875,1710842757.0810776,22.337422075000177,1710842779.4184997,0,MAV#0274,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,5,1710842782.4209213,1.263671875,1710842783.6845932,25.21875,1710842808.9033432,0,MAV#7001,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,6,1710842811.9072495,1.34765625,1710842813.2549057,20.20703125,1710842833.461937,0,MAV#5649,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,7,1710842835.4658432,1.0547217500002262,1710842836.520565,19.64059074999977,1710842856.1611557,0,MAV#8880,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,8,1710842859.1668227,1.4201144999997268,1710842860.586937,47.412109375,1710842907.9990463,0,MAV#8214,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,9,1710842910.0081031,0.966498300000012,1710842910.9746015,37.135773099999824,1710842948.1103745,1,MAV#0065,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,4,4,10,1710842949.1138122,1.3599604999999428,1710842950.4737728,38.48279910000019,1710842988.9565718,0,MAV#2949,"[np.float64(1710842652.5009995), 337.62109375, np.float64(1710842990.1220932)]"
8,5,8,1,1710843054.6240463,1.783203125,1710843056.4072495,26.703125,1710843083.1103745,0,MAV#7467,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,2,1710843085.1159565,1.0412928999999167,1710843086.1572495,22.625,1710843108.7822495,0,MAV#2485,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,3,1710843111.7856872,0.9614060499998232,1710843112.7470932,22.587890625,1710843135.3349838,0,MAV#9862,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,4,1710843140.3481872,1.1703904249998232,1710843141.5185776,19.548828125,1710843161.0674057,0,MAV#3649,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,5,1710843163.071312,1.4175002000001768,1710843164.4888122,23.173135300000013,1710843187.6619475,0,MAV#6614,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,6,1710843188.667015,1.19140625,1710843189.8584213,16.318359375,1710843206.1767807,0,MAV#1065,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,7,1710843210.1904526,0.9501429750000624,1710843211.1405957,13.324779100000114,1710843224.4653747,0,MAV#2171,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,8,1710843225.4717026,1.1264845750001768,1710843226.5981872,19.359197500000164,1710843245.9573848,0,MAV#8532,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,9,1710843250.9730647,1.0513954000000467,1710843252.0244598,23.273414600000024,1710843275.2978745,0,MAV#2226,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,10,1710843278.3020473,1.2319565999998758,1710843279.534004,21.37910497500002,1710843300.9131088,0,MAV#0344,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,11,1710843302.9184997,1.1645310499998232,1710843304.0830307,28.83603835000008,1710843332.919069,0,MAV#2235,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,5,8,12,1710843335.9228745,1.1040050999999949,1710843337.0268795,20.946776150000005,1710843357.9736557,0,MAV#9374,"[np.float64(1710843054.6216247), 304.3891404249998, np.float64(1710843359.010765)]"
8,6,6,1,1710843414.8623276,1.32421875,1710843416.1865463,41.57477032499992,1710843457.7613168,0,MAV#4514,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,2,1710843459.7646713,0.92578125,1710843460.6904526,11.463988275000249,1710843472.1544409,0,MAV#3835,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,3,1710843473.1584566,1.1668445000000247,1710843474.3253012,27.6668823,1710843501.9921834,0,MAV#7367,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,4,1710843507.0068588,1.1986595249995844,1710843508.2055185,13.356027975000416,1710843521.5615463,0,MAV#8163,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,5,1710843522.5669372,1.037577925000278,1710843523.604515,15.031888374999651,1710843538.6364036,0,MAV#8928,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,6,1710843539.6396713,0.7454300249996777,1710843540.3851016,16.456328300000223,1710843556.8414297,0,MAV#2875,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,7,1710843557.8459392,1.088654150000366,1710843558.9345932,14.70703125,1710843573.6416245,0,MAV#6888,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,8,1710843578.6504312,0.9921930999994402,1710843579.6426241,13.346656550000716,1710843592.9892807,0,MAV#1021,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,9,1710843594.99514,1.15625,1710843596.15139,27.484375,1710843623.635765,1,MAV#6290,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,10,1710843627.6443827,1.341549600000235,1710843628.9859324,16.54827032500043,1710843645.5342026,0,MAV#7241,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,11,1710843648.5381088,0.896484375,1710843649.4345932,13.982853349999914,1710843663.4174466,0,MAV#2230,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,12,1710843664.4209163,1.0878958000002967,1710843665.508812,13.837890625,1710843679.3467026,0,MAV#4148,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,13,1710843683.3506088,0.9463500249994468,1710843684.296959,22.30253950000042,1710843706.5994985,0,MAV#8539,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,6,6,14,1710843708.6031692,1.414242800000011,1710843710.017412,15.35272812500034,1710843725.37014,0,MAV#7340,"[np.float64(1710843414.8603745), 311.15039062500045, np.float64(1710843726.010765)]"
8,7,5,1,1710843782.43264,1.6372500749998835,1710843784.0698903,14.897596899999826,1710843798.967487,0,MAV#1148,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,2,1710843831.979515,1.154296875,1710843833.133812,16.388671875,1710843849.5224838,0,MAV#3422,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,3,1710843880.5342026,1.282943174999673,1710843881.8171458,15.904556825000329,1710843897.7217026,0,MAV#1944,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,4,1710843929.7256088,1.27734375,1710843931.0029526,11.710211374999744,1710843942.713164,0,MAV#1879,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,5,1710843976.7197495,1.47265625,1710843978.1924057,18.836154749999423,1710843997.0285606,0,MAV#0228,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,6,1710844028.0322495,1.502293199999713,1710844029.5345428,17.439330399999562,1710844046.9738731,0,MAV#6249,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,7,5,7,1710844080.9775245,1.2168344750007236,1710844082.1943588,12.900390625,1710844095.0947495,0,MAV#3771,"[np.float64(1710843782.4287338), 315.109375, np.float64(1710844097.5381088)]"
8,8,7,1,1710844148.66995,1.7007566000002043,1710844150.3707066,23.559980500000165,1710844173.930687,0,MAV#7401,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
8,8,7,2,1710844204.9341247,1.719218550000278,1710844206.6533432,16.046875,1710844222.7002182,0,MAV#2948,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
8,8,7,3,1710844256.7021713,2.462890625,1710844259.165062,18.921875,1710844278.086937,0,MAV#8320,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
8,8,7,4,1710844311.0908432,0.8971322499996859,1710844311.9879756,20.220324699999765,1710844332.2083004,0,MAV#5412,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
8,8,7,5,1710844365.213487,1.7909503000000768,1710844367.0044372,25.788439099999778,1710844392.7928762,0,MAV#4275,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
8,8,7,6,1710844422.7978745,1.054760599999554,1710844423.8526351,25.75969252500045,1710844449.6123276,1,MAV#3791,"[np.float64(1710844148.656947), 302.03350582500025, np.float64(1710844450.6904526)]"
9,1,4,1,1710859494.4321213,1.8046875,1710859496.2368088,43.634765625,1710859539.8715744,2,MAV#5494,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,2,1710859543.88134,1.924094400000001,1710859545.8054345,39.96855199999999,1710859585.7739863,0,MAV#7398,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,3,1710859588.7810733,1.9342509749999977,1710859590.7153244,43.839233925,1710859634.5545583,0,MAV#6215,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,4,1710859638.5571213,2.4278744500000187,1710859640.9849956,33.62942769999998,1710859674.6144235,0,MAV#0274,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,5,1710859676.6196213,0.9287965500000156,1710859677.5484178,27.143469074999985,1710859704.691887,0,MAV#7001,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,6,1710859708.6967938,1.222326800000019,1710859709.9191206,33.47589127499995,1710859743.395012,0,MAV#5649,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,7,1710859746.3985276,3.058320299999991,1710859749.456848,21.41359,1710859770.8704379,0,MAV#8880,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,1,4,8,1710859774.8729656,1.3306400249999797,1710859776.2036057,58.421484375000034,1710859834.6250901,0,MAV#8214,"[np.float64(1710859494.4297776), 342.79726562499997, np.float64(1710859837.2270432)]"
9,2,1,1,1710859939.4243088,0.7410200500000315,1710859940.1653287,17.86444869999997,1710859958.0297775,0,MAV#0065,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,2,1,2,1710859990.0323415,2.122436099999959,1710859992.1547775,19.42392810000001,1710860011.5787055,0,MAV#4465,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,2,1,3,1710860043.582512,1.525390625,1710860045.1079025,21.90043549999996,1710860067.008338,0,MAV#4231,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,2,1,4,1710860100.0130358,0.9372172999999292,1710860100.950253,22.62275150000005,1710860123.5730047,0,MAV#2794,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,2,1,5,1710860154.5766525,0.57421875,1710860155.1508713,19.65625,1710860174.8071213,0,MAV#4511,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,2,1,6,1710860207.812322,0.9330939000001308,1710860208.745416,23.503469199999927,1710860232.2488852,0,MAV#4216,"[np.float64(1710859939.4223557), 306.66015625000006, np.float64(1710860246.082512)]"
9,3,3,1,1710860414.2188401,0.8988281250000227,1710860415.1176682,36.71875,1710860451.8364182,0,MAV#6738,"[np.float64(1710860414.2153244), 314.98046875, np.float64(1710860729.1957932)]"
9,3,3,2,1710860483.8403244,0.7094669250000152,1710860484.5497913,27.573736199999985,1710860512.1235275,0,MAV#8951,"[np.float64(1710860414.2153244), 314.98046875, np.float64(1710860729.1957932)]"
9,3,3,3,1710860546.129387,1.0687317249999069,1710860547.1981187,30.653924525000093,1710860577.8520432,0,MAV#8069,"[np.float64(1710860414.2153244), 314.98046875, np.float64(1710860729.1957932)]"
9,3,3,4,1710860609.8575523,2.031600199999957,1710860611.8891525,40.37656250000009,1710860652.2657151,2,MAV#9320,"[np.float64(1710860414.2153244), 314.98046875, np.float64(1710860729.1957932)]"
9,3,3,5,1710860686.2690194,1.23690240000019,1710860687.5059216,38.744558924999865,1710860726.2504807,0,MAV#6931,"[np.float64(1710860414.2153244), 314.98046875, np.float64(1710860729.1957932)]"
9,4,2,1,1710860786.4297776,0.5726569999999356,1710860787.0024345,25.636717999999973,1710860812.6391525,0,MAV#6483,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,2,1710860816.645012,2.087890625,1710860818.7329025,21.731824899999992,1710860840.4647274,0,MAV#5747,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,3,1710860844.4688401,1.314843749999909,1710860845.7836838,17.765625,1710860863.5493088,0,MAV#8694,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,4,1710860864.5590744,1.320084124999994,1710860865.8791585,19.49827525000001,1710860885.3774338,0,MAV#8571,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,5,1710860886.3840094,1.7141274749999411,1710860888.098137,16.603515625,1710860904.7016525,0,MAV#7369,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,6,1710860908.7059796,0.5532229000002644,1710860909.2592025,18.40865289999988,1710860927.6678553,0,MAV#0868,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,7,1710860931.6719651,1.4802580999999009,1710860933.152223,17.975210650000008,1710860951.1274338,0,MAV#9436,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,8,1710860956.145012,1.32421875,1710860957.4692307,23.5625,1710860981.0317307,0,MAV#7599,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,9,1710860983.03759,1.4404406999999535,1710860984.4780307,20.873621800000137,1710861005.3516526,0,MAV#4373,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,10,1710861007.3544466,1.5094199999998636,1710861008.8638668,21.16981705000012,1710861030.0336838,0,MAV#8034,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,11,1710861032.03759,1.76953125,1710861033.8071213,29.998046875,1710861063.8051682,0,MAV#7112,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,12,1710861066.8090744,0.5625,1710861067.3715744,15.20703125,1710861082.5786057,0,MAV#0084,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,4,2,13,1710861083.582512,0.912109375,1710861084.4946213,12.45008504999987,1710861096.9447062,0,MAV#7812,"[np.float64(1710860786.421539), 312.4070666250002, np.float64(1710861098.8286057)]"
9,5,7,1,1710861139.6704025,0.486328125,1710861140.1567307,25.053291875000014,1710861165.2100224,0,MAV#7427,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,5,7,2,1710861196.2211838,1.373046875,1710861197.5942307,19.199387675000025,1710861216.7936182,0,MAV#7401,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,5,7,3,1710861246.7973557,1.11328125,1710861247.910637,26.56936802500013,1710861274.480005,0,MAV#2948,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,5,7,4,1710861308.498225,1.965146249999861,1710861310.4633713,25.787109375,1710861336.2504807,0,MAV#8320,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,5,7,5,1710861369.2550552,1.3606598999999733,1710861370.615715,25.90234375,1710861396.5180588,0,MAV#5412,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,5,7,6,1710861429.5210307,1.4497845999997026,1710861430.9708154,26.260134075000224,1710861457.2309494,1,MAV#4275,"[np.float64(1710861139.6697388), 321.2701950500002, np.float64(1710861460.9399338)]"
9,6,5,1,1710861513.7282581,0.682562500000131,1710861514.4108207,21.47727070000019,1710861535.8880913,0,MAV#3791,"[np.float64(1710861513.72509), 318.38281249999955, np.float64(1710861832.1079025)]"
9,6,5,2,1710861565.8930588,1.137422250000327,1710861567.030481,17.079374624999673,1710861584.1098557,0,MAV#1148,"[np.float64(1710861513.72509), 318.38281249999955, np.float64(1710861832.1079025)]"
