participant_id,condition,difficulty,frequency,duration_Description,duration_Map,fix_freq_Ticket,fix_freq_Description,fix_freq_Diagnostics,fix_freq_Actions,time_1st_fix_Ticket,time_1st_fix_Description,time_1st_fix_Map,time_1st_fix_Diagnostics,time_1st_fix_Actions,visit_freq_Ticket,visit_freq_Map,visit_freq_Actions,visit_len_Description,visit_len_Map,visit_len_Diagnostics,visit_len_Actions
1,Easy_Fast,Easy,Fast,138.5584027868592,128.59117649221685,0.05431240512770875,0.9776232922987574,1.9824027871613692,1.6022159512674081,0.6623175144195557,1.1192564964294434,0.04421353340148926,5.674303293228149,6.214247703552246,0.027156202563854374,0.1086248102554175,0.13578101281927188,0.9320585330327352,0.6280107498168945,2.1543174187342324,2.0864164352416994
1,Easy_Fast,Easy,Fast,137.29498526834718,,0.5146945314245972,1.7499614068436304,1.5440835942737916,1.132327969134114,1.2722461223602295,1.0962674617767334,,7.688313722610474,11.064232349395752,0.10293890628491945,,0.05146945314245972,2.0893850326538086,,2.6762313842773438,4.088045120239258
1,Easy_Fast,Easy,Fast,157.03732691382845,,0.33888731686292106,1.4685117064059914,2.4851736569947547,0.8472182921573027,0.028273582458496094,1.2830626964569092,,4.870265483856201,8.410268068313599,0.05648121947715352,,0.22592487790861407,2.4026015996932983,,2.0669772624969482,0.5435149073600769
1,Easy_Fast,Easy,Fast,143.7738750159042,,0.14590020400314324,1.9453360533752433,2.334403264050292,0.6808676186813352,0.007277011871337891,0.7473571300506592,,5.935314893722534,5.73927116394043,0.048633401334381085,,0.3404338093406676,3.6919941902160645,,1.1088573251451765,0.30629195485796246
1,Easy_Fast,Easy,Fast,140.00294739870648,,0.17458100785378614,1.6585195746109684,2.6187151178067922,0.8729050392689307,0.2752952575683594,0.7404322624206543,,3.9692914485931396,7.099271535873413,0.08729050392689307,,0.08729050392689307,1.7024238109588623,,1.5606810251871746,1.7880289554595947
1,Easy_Fast,Easy,Fast,156.5387978743603,150.7296999800019,0.12231917137732759,1.9163336849114656,1.7124683992825862,0.9785533710186207,0.3362908363342285,0.8542995452880859,6.138265132904053,10.278316020965576,0.046267032623291016,0.04077305712577586,0.08154611425155173,0.20386528562887932,2.768721262613932,0.8960422277450562,1.8545209765434265,0.763592004776001
1,Easy_Fast,Easy,Fast,140.51498837097614,149.77400002535433,0.13124651377269195,1.4109000230564386,2.460872133237974,0.5906093119771139,0.40227389335632324,1.1463239192962646,5.116273403167725,8.674370050430298,0.04631185531616211,0.06562325688634597,0.03281162844317299,0.16405814221586495,1.4080239295959474,2.4619832038879395,2.8183653354644775,0.6428371429443359
1,Easy_Fast,Easy,Fast,145.60145454368356,,0.3241491095920022,2.1393841233072144,1.8152350137152125,0.6482982191840044,0.7182924747467041,0.15833687782287598,,6.390388250350952,3.1502931118011475,0.12965964383680087,,0.25931928767360174,1.2128254890441894,,1.7026132742563884,0.46304064989089966
1,Easy_Fast,Easy,Fast,150.90497030120454,,0.10445500625068965,2.6374889078299137,1.1228913171949138,1.5145975906349998,0.37629175186157227,0.07631683349609375,,18.20436143875122,3.940286874771118,0.052227503125344826,,0.15668250937603448,1.7716103315353393,,3.5079760551452637,1.6133333841959636
1,Easy_Fast,Easy,Fast,150.40845082133825,145.7268928560162,0.12025976060580378,2.4452817989846767,1.4832037141382466,0.3607792818174113,0.5413691997528076,1.1463994979858398,4.302345514297485,8.238304138183594,12.98238468170166,0.04008658686860126,0.04008658686860126,0.08017317373720252,2.6529580950737,2.432011365890503,2.191999673843384,0.9550133943557739
1,Easy_Fast,Easy,Fast,137.90745452173394,,0.3872525576284004,0.5011503686955769,2.801886152252544,1.2073167973120718,0.8343431949615479,1.9063947200775146,,0.12648272514343262,9.614291191101074,0.06833868664030596,,0.2733547465612238,1.995980143547058,,1.8919738856228916,0.8316093881924947
1,Easy_Fast,Easy,Fast,151.93455769958047,140.0408571020567,0.11946479776071862,2.0707231611857897,1.8317935656643523,0.5176807902964474,0.5823609828948975,0.9023425579071045,0.11432814598083496,7.726338624954224,12.114364624023438,0.07964319850714575,0.07964319850714575,0.11946479776071862,1.8816215991973877,0.6241226196289062,2.0630369782447815,0.6559776465098063
1,Easy_Fast,Easy,Fast,144.9791201929866,,0.24458848089051902,4.239533668768996,0.3668827213357785,0.6114712022262975,0.7013740539550781,0.5813610553741455,,9.997307062149048,6.889378070831299,0.12229424044525951,,0.12229424044525951,2.5531389713287354,,1.3320980072021484,0.7572223345438639
1,Easy_Fast,Easy,Fast,150.8292419302668,135.87457142005275,0.12241899921909305,1.2649963252639616,2.366767318235799,0.5304823299494033,0.4094109535217285,0.8653769493103027,0.10535454750061035,7.665374994277954,13.74132752418518,0.04080633307303102,0.08161266614606204,0.08161266614606204,1.7866869767506917,1.2260587215423584,3.919976313908895,1.140004277229309
1,Easy_Fast,Easy,Fast,133.2017026898275,141.30550005938858,0.5118580445773385,1.5782289707801271,2.260706363549912,1.0663709262027887,0.4423658847808838,4.082465648651123,4.278388023376465,7.17435359954834,1.2943236827850342,0.25592902228866926,0.042654837048111544,0.34123869638489235,1.4900729060173035,0.14130544662475586,2.225533962249756,0.44148534536361694
1,Easy_Slow,Easy,Slow,165.30409782021508,145.59207406947044,0.06835781041388518,1.0481530930129062,2.5064530485091234,0.3873609256786827,0.9960243701934814,0.11201930046081543,5.712158441543579,16.864041090011597,25.584004402160645,0.022785936804628395,0.04557187360925679,0.13671562082777036,2.3268964886665344,2.4299787282943726,3.879300355911255,0.4125685691833496
1,Easy_Slow,Easy,Slow,159.862717742198,149.11057144802595,0.11541279233586926,3.577796562411947,0.7213299520991828,0.3750915750915751,1.4294538497924805,2.349426507949829,0.09353280067443848,18.709394931793213,13.612376689910889,0.028853198083967316,0.11541279233586926,0.05770639616793463,3.3124820504869734,0.2645588517189026,5.008158922195435,1.0244441032409668
1,Easy_Slow,Easy,Slow,153.04593644321943,150.20094737778172,0.137536362539774,2.318470111384762,1.9058610237654396,0.23577662149675543,1.5644915103912354,1.3325355052947998,0.0651099681854248,18.506884574890137,1.888495683670044,0.07859220716558514,0.07859220716558514,0.11788831074837772,2.083530306816101,0.785831093788147,3.045256495475769,0.24733157952626547
1,Easy_Slow,Easy,Slow,151.25015493101952,,0.4298507462686567,3.391044776119403,0.6208955223880597,0.5253731343283582,1.0690267086029053,1.920799970626831,,0.03299570083618164,0.2609877586364746,0.14328358208955225,,0.23880597014925373,2.5357007026672362,,1.3150577545166016,0.35018000602722166
1,Easy_Slow,Easy,Slow,153.35742143381918,135.63429997302592,0.47619047619047616,3.3333333333333335,0.6190476190476191,0.42857142857142855,1.1176707744598389,2.730750799179077,0.00170135498046875,7.688066482543945,6.481822967529297,0.047619047619047616,0.09523809523809523,0.09523809523809523,3.13323312997818,0.37507426738739014,1.438570499420166,0.8943761587142944
1,Easy_Slow,Easy,Slow,154.17490476587167,158.8523333426565,0.14496857126677615,2.4354719972818395,1.1597485701342092,0.4928931423070389,1.609788179397583,0.8277895450592041,6.427789926528931,0.1018362045288086,1.259840726852417,0.05798742850671046,0.05798742850671046,0.08698114276006569,2.243534428732736,1.3433985710144043,4.268372178077698,0.9951865673065186
1,Easy_Slow,Easy,Slow,142.08486793949356,137.22837499226443,0.032219156733530784,1.7076153068771314,2.513094225215401,0.45106819426943096,1.019171953201294,1.1236469745635986,0.19917035102844238,12.101187229156494,19.48914885520935,0.032219156733530784,0.09665747020059234,0.06443831346706157,2.3156155943870544,1.0041354497273762,4.472014586130778,1.0411722660064697
1,Easy_Slow,Easy,Slow,150.82274528246654,219.7595001198352,0.26149131767109296,2.309839972761321,1.9611848825331972,0.5665645216207014,1.0298347473144531,1.5723958015441895,19.046902656555176,7.058861255645752,13.641795873641968,0.13074565883554648,0.04358188627851549,0.13074565883554648,1.8343323707580566,0.21975946426391602,4.390246152877808,0.6594546635945638
1,Easy_Slow,Easy,Slow,144.65163460520742,139.99449997209013,0.19395408743086598,2.0171225092810063,2.366239866656565,0.6206530797787712,0.6524059772491455,0.2566525936126709,3.884615421295166,7.60468053817749,15.588704109191895,0.0387908174861732,0.0387908174861732,0.1551632699446928,1.8206260681152344,0.13999438285827637,3.674689849217733,0.7034832239151001
1,Easy_Slow,Easy,Slow,148.52524074268769,124.53995836161387,0.2334549244398124,1.8009379885356958,2.0677436164669096,0.5336112558624283,0.7994029521942139,2.1753973960876465,7.085393905639648,11.515450477600098,16.097427129745483,0.03335070349140177,0.03335070349140177,0.16675351745700887,2.3873130679130554,1.948502779006958,2.204474925994873,0.5019909858703613
1,Easy_Slow,Easy,Slow,151.15270878004094,142.57028333765143,0.0928377153218495,2.8160773647627684,0.742701722574796,0.5879721970383802,1.1751248836517334,1.487605094909668,0.10913634300231934,21.97107195854187,17.34907841682434,0.061891810214566335,0.12378362042913267,0.0928377153218495,1.983618140220642,1.1859300136566162,1.987534999847412,1.02999480565389
1,Easy_Slow,Easy,Slow,150.30651852591998,147.91230554692447,0.22469727464478523,2.0222754718030673,0.8987890985791409,0.7115413697084866,1.814681053161621,2.798772096633911,0.14870643615722656,9.893257141113281,2.330677032470703,0.11234863732239261,0.14979818309652349,0.18724772887065436,1.5951764583587646,0.8230816125869751,2.3047451972961426,0.5353320598602295
1,Easy_Slow,Easy,Slow,168.50911321795002,163.9594999141991,0.15458937198067632,2.7310789049919486,1.3397745571658615,0.5152979066022544,1.0467193126678467,1.7155423164367676,15.022761344909668,7.610738277435303,10.422774314880371,0.05152979066022544,0.10305958132045089,0.2576489533011272,2.080362319946289,0.16395950317382812,1.0266934633255005,0.28305692672729493
1,Hard_Fast,Hard,Fast,144.1630737951407,146.18396298114763,0.089554849430079,2.4776841675655192,1.8284115091974462,0.45523715126956826,0.8283898830413818,3.9948043823242188,0.15651345252990723,30.488338708877563,22.516338348388672,0.014925808238346501,0.059703232953386004,0.0746290411917325,2.615201700817455,0.6015703678131104,3.5842768595768857,0.9965660095214843
1,Hard_Fast,Hard,Fast,155.20513271496137,169.0701499930583,0.21887494656373374,2.0857494907838157,1.815374556793321,0.7467498176880328,0.04459381103515625,7.696411848068237,1.7404053211212158,25.0644052028656,2.592456817626953,0.05149998742676088,0.03862499057007066,0.10299997485352176,3.8028563261032104,0.6566659609476725,5.098567390441895,1.2518302500247955
1,Hard_Fast,Hard,Fast,150.65843421810618,157.8996063908562,0.05964006290162884,1.133161195130948,2.614222757188064,0.6659807024015221,0.06057333946228027,0.4565417766571045,5.276478052139282,27.520551681518555,49.51652979850769,0.019880020967209613,0.039760041934419225,0.09940010483604807,2.267109923892551,2.2429182529449463,4.2453457315762835,1.2133680820465087
1,Hard_Fast,Hard,Fast,148.7066368486634,115.56738887965265,0.1271057204667163,1.7250062063340073,2.814483810334433,0.47210696173351774,0.5354375839233398,0.24716401100158691,9.279496431350708,15.607257604598999,28.34704899787903,0.03631592013334752,0.01815796006667376,0.0907898003333688,4.242688477039337,1.1275811195373535,4.707836389541626,0.8422343254089355
1,Hard_Fast,Hard,Fast,143.19576812482885,170.58443749071253,0.10214124218646096,1.1746242851443012,2.740789998670036,0.629870993483176,0.06494569778442383,1.4929547309875488,6.4168901443481445,16.43703317642212,0.37383317947387695,0.05107062109323048,0.017023540364410162,0.15321186327969144,1.9666340351104736,5.349000453948975,3.624432325363159,0.7138213051689996
1,Hard_Fast,Hard,Fast,151.52907732408494,164.54669564415738,0.09581566493593414,1.5490199164642686,2.459268733355643,0.7026482095301837,0.6079535484313965,0.439955472946167,6.515878200531006,18.53591561317444,24.208593606948853,0.04790783246796707,0.031938554978644715,0.06387710995728943,3.010030666987101,2.206037163734436,6.798457443714142,1.961652398109436
1,Hard_Fast,Hard,Fast,140.36904054385533,163.5424721882575,0.20213983970942398,1.4958348138497375,2.7491018200481663,0.44470764736073276,0.22985482215881348,1.910264253616333,3.9018046855926514,14.313737154006958,0.019255876541137695,0.040427967941884795,0.060641951912827195,0.12128390382565439,2.0391120115915933,1.0663255055745442,3.6117798941476003,0.5897371371587118
1,Hard_Fast,Hard,Fast,157.528063153701,155.25595455388114,0.060422960899165636,2.870090642710368,1.0271903352858158,0.7250755307899877,1.161358118057251,1.9854769706726074,5.689486980438232,11.069570541381836,1.013385534286499,0.030211480449582818,0.060422960899165636,0.15105740224791409,2.1467792093753815,0.9119610786437988,2.470918297767639,0.8224167823791504
1,Hard_Fast,Hard,Fast,140.10311249294318,174.78885714496886,0.10159848321600375,2.7092928857601,1.3207802818080487,0.6434570603680237,0.680340051651001,1.204766035079956,7.196361541748047,6.512373685836792,0.5003945827484131,0.0677323221440025,0.0677323221440025,0.135464644288005,2.407959302266439,0.8200212717056274,2.0945612589518228,0.6439967751502991
1,Hard_Fast,Hard,Fast,140.42379052969753,118.75308822046088,0.05972288595951219,1.1048733902509755,3.3295508922428043,0.3881987587368292,0.7913992404937744,1.4834065437316895,6.8514039516448975,9.915369033813477,14.839409112930298,0.014930721489878047,0.05972288595951219,0.14930721489878046,1.794570071356637,0.6322115659713745,3.05357786325308,0.3967893123626709
1,Hard_Fast,Hard,Fast,134.5107839414045,125.12745238131001,0.17229826700479944,1.550684403043195,1.9910021964999047,1.0146453501393746,0.905433177947998,1.9536023139953613,6.75337553024292,0.017381906509399414,14.357423543930054,0.038288503778844324,0.09572125944711081,0.11486551133653297,1.35594744682312,0.7507987499237061,2.175255537033081,1.4623514413833618
1,Hard_Fast,Hard,Fast,137.56913334558098,135.3984565180524,0.10008757624741269,1.5013136437111902,2.4771675121234638,0.4503940931133571,0.6453938484191895,1.3654539585113525,0.03155326843261719,10.01342511177063,14.393425464630127,0.05004378812370634,0.0750656821855595,0.150131364371119,2.4754902720451355,1.2646814982096355,2.5958072457994734,0.47271060943603516
1,Hard_Fast,Hard,Fast,140.17400926591276,129.05967855892544,0.22180940933755616,1.497213513028504,2.3012726218771453,0.4990711710095014,0.4704258441925049,1.5144319534301758,7.690459251403809,7.41841197013855,14.522545576095581,0.02772617616719452,0.05545235233438904,0.1386308808359726,3.3393274943033853,2.292968988418579,2.350328803062439,0.4643838405609131
1,Hard_Fast,Hard,Fast,144.9372647015159,145.6857500015758,0.09812820447162897,2.0852243450221155,2.011628191668394,0.8831538402446607,0.1104283332824707,0.7024507522583008,10.918466329574585,5.778595685958862,12.114482402801514,0.049064102235814484,0.049064102235814484,0.14719230670744346,1.6164491441514757,0.5080296993255615,2.3573339780171714,1.0256754954655964
1,Hard_Fast,Hard,Fast,145.58287324797047,139.90127500146627,0.12632323560990638,1.7937899456606707,1.8948485341485959,0.9347919435133073,0.5764036178588867,1.0190074443817139,4.854451417922974,6.378448009490967,9.956506490707397,0.07579394136594383,0.07579394136594383,0.10105858848792511,1.0687424486333674,1.1640180746714275,1.7159990242549352,1.6049047112464905
1,Hard_Fast,Hard,Fast,151.69031169664646,143.77538890888295,0.08614501065017331,2.2110552733544484,2.124910262704275,0.5455850674510977,0.1474475860595703,0.6675214767456055,5.57555365562439,6.451436996459961,9.879446983337402,0.028715003550057773,0.057430007100115546,0.11486001420023109,2.8716172695159914,0.7519659996032715,2.0863155921300254,0.8330057859420776
1,Hard_Slow,Hard,Slow,149.98253424530722,155.0103182036599,0.110705316350968,2.0203720234051663,1.992695694317424,0.69190822719355,0.17575764656066895,1.5758886337280273,1.6636786460876465,11.85566258430481,0.321622371673584,0.055352658175484,0.110705316350968,0.19373430361419403,1.9002148764474052,0.443851113319397,1.6066328287124634,0.6035873208727155
1,Hard_Slow,Hard,Slow,134.6884924234032,125.21722416216829,0.17468037869136896,1.6469864276614787,2.1211188841094804,0.42422377682189605,1.3538696765899658,1.2598936557769775,0.17440342903137207,12.625984191894531,1.751868724822998,0.04990867962610542,0.07486301943915813,0.1996347185044217,2.2189674854278563,1.535106897354126,2.328712599618094,0.3486517369747162
1,Hard_Slow,Hard,Slow,141.57954875447948,168.11821426797127,0.11382836816362828,1.5556543649029198,2.6939380465392024,0.15177115755150436,0.01999831199645996,1.387887716293335,0.6680088043212891,10.339957475662231,16.015920877456665,0.07588557877575218,0.07588557877575218,0.11382836816362828,1.682449758052826,1.4245089292526245,4.253754059473674,0.1580382982889811
1,Hard_Slow,Hard,Slow,156.4157604055557,124.13149999509402,0.10541486514309244,1.2649783817171094,2.450895614576899,0.6588429071443278,1.228531837463379,1.9465107917785645,7.6665263175964355,0.04248237609863281,11.37452244758606,0.02635371628577311,0.02635371628577311,0.21082973028618487,2.30754017829895,3.3119590282440186,1.692056655883789,0.5278627574443817
1,Hard_Slow,Hard,Slow,154.80691509690345,142.93630927748325,0.05621637448303627,2.4828898730007687,0.9369395747172712,0.5434249533360173,1.1672677993774414,2.08750057220459,0.19972634315490723,7.107259750366211,36.861284255981445,0.018738791494345423,0.028108187241518135,0.11243274896607254,3.2169216950734456,7.720308542251587,2.1315104961395264,0.8377706607182821
1,Hard_Slow,Hard,Slow,150.36832018481698,138.94371249480173,0.0902945153136206,1.7155957909587913,1.565104932102757,1.0534360119922404,0.24990367889404297,1.4302997589111328,10.06813669204712,19.408144235610962,12.246259927749634,0.015049085885603433,0.07524542942801717,0.15049085885603433,2.3042601214514837,1.2330883026123047,2.5595169407980785,1.2410475015640259
1,Hard_Slow,Hard,Slow,146.35233036200847,145.298764712232,0.052658644451301036,1.474442044636429,2.369639000308547,0.8951969556721177,0.6929893493652344,1.3922033309936523,0.24067115783691406,8.649029731750488,13.753092765808105,0.026329322225650518,0.1316466111282526,0.15797593335390311,1.5852397282918294,0.5626459121704102,3.07246732711792,0.9737563530604044
1,Hard_Slow,Hard,Slow,144.32976614015416,150.6114749761764,0.020104448894647974,1.2464758314681745,2.0104448894647975,1.4073114226253582,1.8551199436187744,2.610713243484497,7.1607701778411865,13.992910623550415,0.9687459468841553,0.020104448894647974,0.04020889778929595,0.20104448894647975,1.6688681443532307,1.7570079565048218,2.2844644486904144,1.1306501626968384
1,Hard_Slow,Hard,Slow,150.7778378425854,124.83999999240041,0.10142850142040997,2.8146409144163766,1.0142850142040998,0.9128565127836897,0.7856199741363525,1.3596835136413574,5.209734678268433,10.463033199310303,0.07395815849304199,0.05071425071020499,0.05071425071020499,0.17749987748571747,3.3270856539408364,0.6681571006774902,1.7843466997146606,0.8693642275674003
1,Hard_Slow,Hard,Slow,156.05196285859816,117.98266665815997,0.16743995603602535,2.2539994081772643,1.5584795907968512,0.8371997801801266,0.7282285690307617,0.22016549110412598,5.028326511383057,13.094156503677368,0.03818964958190918,0.012879996618155795,0.05151998647262318,0.14167996279971376,1.8754415371838737,0.4288838505744934,3.321978909628732,1.0404131412506104
2,Easy_Fast,Easy,Fast,148.67370909460905,,0.6905439768998263,2.1099954849716913,1.8030870507939907,0.9974524110775268,0.22368931770324707,3.169647455215454,,13.377215385437012,0.42373180389404297,0.11509066281663771,,0.11509066281663771,4.629087209701538,,4.24543297290802,1.4919000466664631
2,Easy_Fast,Easy,Fast,170.25004544782198,160.89766674364606,0.28402962974118867,1.2497303708612302,3.3515496309460264,0.5112533335341396,0.693378210067749,1.8318686485290527,0.0694270133972168,6.491429090499878,13.877533197402954,0.05680592594823773,0.11361185189647546,0.22722370379295093,4.313526153564453,0.24346327781677246,2.3728127479553223,0.32964158058166504
2,Easy_Fast,Easy,Fast,143.79591176026116,150.28547827134153,0.14085281980742778,0.9577991746905089,3.098762035763411,0.4225584594222834,1.0683586597442627,1.9211251735687256,0.46445155143737793,8.692590713500977,23.252394199371338,0.028170563961485557,0.056341127922971114,0.08451169188445667,1.2597187995910644,2.112445831298828,4.625127732753754,0.6881766319274902
2,Easy_Fast,Easy,Fast,162.50942683801418,94.21349999805291,0.22320714960401075,3.0504977112548137,1.0416333648187168,0.892828598416043,0.1004481315612793,0.24841952323913574,0.5084290504455566,13.905640125274658,4.827684640884399,0.07440238320133692,0.07440238320133692,0.1860059580033423,3.76763916015625,0.14332735538482666,0.9300191402435303,0.8401782035827636
2,Easy_Fast,Easy,Fast,135.66391110265008,142.19587499974295,0.20235785099418965,1.8212206589477067,1.699805948351193,1.3355618165616516,1.178044080734253,0.4433858394622803,0.2113938331604004,10.555392503738403,17.771466970443726,0.04047157019883793,0.12141471059651379,0.12141471059651379,1.583988571166992,0.19072548548380533,2.6373374462127686,1.8405100504557292
2,Easy_Fast,Easy,Fast,152.80476314211754,89.86949996324256,0.3423604145770645,1.084141312827371,2.3965229020394516,0.9700211746350161,0.5972185134887695,0.914870023727417,4.4831671714782715,4.650822639465332,0.0028600692749023438,0.11412013819235484,0.11412013819235484,0.17118020728853225,1.1040016015370686,0.08986949920654297,2.6860639254252114,1.0205522378285725
2,Easy_Fast,Easy,Fast,150.63815789395258,,0.34200520880049184,1.6245247418023363,2.223033857203197,1.068766277501537,1.2083706855773926,0.016486167907714844,,8.730402708053589,0.460308313369751,0.04275065110006148,,0.12825195330018443,2.173279603322347,,4.876989722251892,1.6393369833628337
2,Easy_Fast,Easy,Fast,148.90734374603198,,0.15174866517344357,1.9423829142200777,2.2155305115322763,0.4855957285550194,0.08106684684753418,1.844212293624878,,13.601058959960938,17.98898959159851,0.030349733034688714,,0.15174866517344357,6.346680283546448,,2.8902214050292967,0.5458086967468262
2,Easy_Fast,Easy,Fast,141.31844117004863,155.54049995262176,0.4594282856149922,1.115754407922124,2.5596718769978137,0.5250608978457054,0.33381175994873047,1.830002784729004,0.04384922981262207,5.102001905441284,13.773878812789917,0.06563261223071318,0.13126522446142636,0.06563261223071318,1.391053318977356,0.15554046630859375,8.559859991073608,1.4799823760986328
2,Easy_Fast,Easy,Fast,179.73485998343676,115.995500003919,0.2800875273522976,1.1670313639679066,2.053975200583516,1.400437636761488,0.9678127765655518,0.08962678909301758,0.32387685775756836,8.38585877418518,0.639838695526123,0.046681254558716266,0.046681254558716266,0.1400437636761488,2.924757480621338,0.23597097396850586,3.959057092666626,1.701955238978068
2,Easy_Fast,Easy,Fast,137.57684614616804,,0.1995420677331399,0.972767580199057,3.0929020498636683,0.9977103386656995,0.07811737060546875,1.7341625690460205,,8.362085580825806,23.352213382720947,0.024942758466642487,,0.12471379233321243,3.292856454849243,,3.170272316251482,1.5282252788543702
2,Easy_Fast,Easy,Fast,147.44190910344267,118.84960001334548,0.16992645129858722,1.2461273095229728,2.7754653712102577,0.7363479556272112,1.156243085861206,0.9748106002807617,0.4867064952850342,5.3750269412994385,0.02350616455078125,0.1132843008657248,0.16992645129858722,0.16992645129858722,0.8701735138893127,0.2002891699473063,3.4039899508158364,0.6597845554351807
2,Easy_Fast,Easy,Fast,152.81813462318567,147.17990001663566,0.030959003507074617,2.41480227355182,2.321925263030596,0.3095900350707462,1.4202539920806885,1.114145040512085,0.09206438064575195,14.976270914077759,30.496113061904907,0.030959003507074617,0.030959003507074617,0.030959003507074617,6.731392860412598,0.9160192012786865,15.432464122772217,1.9420781135559082
2,Easy_Fast,Easy,Fast,169.74111429548688,89.01724999304861,0.2299573321356389,1.341417770791227,2.1845946552885693,0.4215884422486713,1.3274321556091309,2.424405574798584,4.009318590164185,9.399429082870483,0.04013800621032715,0.03832622202260648,0.03832622202260648,0.11497866606781945,3.280461311340332,0.18203091621398926,6.9947367906570435,0.6046502590179443
2,Easy_Fast,Easy,Fast,157.2502153692767,205.41925000725314,0.29347280934298203,2.3844665759117287,1.2839435408755464,0.44020921401447305,1.2916548252105713,0.9736678600311279,0.3888223171234131,11.843641757965088,20.227734327316284,0.036684101167872754,0.036684101167872754,0.07336820233574551,3.805873076121012,0.4148221015930176,8.116116046905518,1.481020450592041
2,Easy_Fast,Easy,Fast,137.5098541514793,159.63033330626786,0.48969181721572796,1.3058448459086078,2.502869287991498,0.3808714133900106,0.006267070770263672,2.7420146465301514,0.4662332534790039,7.014137029647827,16.224068641662598,0.10882040382571732,0.10882040382571732,0.21764080765143465,1.8429839611053467,0.24142980575561523,2.521096169948578,0.24897831678390503
