participant_id,frequency,duration_Map,fix_freq_Ticket,fix_freq_Diagnostics,time_1st_fix_Ticket,time_1st_fix_Description,time_1st_fix_Map,time_1st_fix_Diagnostics,time_1st_fix_Actions,visit_freq_Map,visit_len_Description,visit_len_Map,visit_len_Diagnostics
1,Fast,161.5555499913171,0.593610443146685,2.37444177258674,0.7622368335723877,3.3585727214813232,0.21195268630981445,17.16385269165039,7.375956058502197,0.08794228787358296,1.32627306665693,0.8769993185997009,2.140639146169027
1,Fast,163.50514706744647,0.09720903740269603,1.1989114612999177,0.729062557220459,1.2317619323730469,0.06961798667907715,7.111911058425903,8.52761459350586,0.19441807480539205,1.6242132981618245,0.4999936819076538,1.4644182324409485
1,Fast,129.75767651326296,0.22859586600660503,1.1048800190319243,0.649552583694458,1.8215603828430176,0.037638187408447266,8.29559850692749,7.67390251159668,0.1904965550055042,1.38028655733381,0.5367099285125733,2.0039714177449546
1,Fast,147.38299996126443,0.13845321795565171,1.349918875067604,1.1223833560943604,0.7583155632019043,0.09236955642700195,6.7343666553497314,6.318350553512573,0.10383991346673878,1.5997766086033411,1.5507078170776367,2.7479801177978516
1,Fast,150.4944411914467,0.32711944590263,0.7087587994556983,0.4679744243621826,0.2617917060852051,3.685797691345215,12.033947706222534,14.36585783958435,0.10903981530087667,1.4488230148951213,1.6324524879455566,1.3040440082550049
1,Fast,146.19598002173007,0.05052299190842708,2.2735346358792183,0.8253722190856934,1.188572883605957,0.04826855659484863,11.016026258468628,10.10404372215271,0.05052299190842708,1.3174982752118791,2.1148934364318848,2.8602271477381387
1,Fast,166.63883335422724,0.24614350889382206,2.756807299610807,0.6521456241607666,1.6043131351470947,0.012102127075195312,5.192103624343872,11.940115928649902,0.04922870177876441,3.480045199394226,0.5399987697601318,3.1892663637797036
1,Fast,141.94502039546413,0.13606888487296695,1.5783990645264165,0.6204020977020264,1.847944736480713,0.04113268852233887,13.973836183547974,17.02794909477234,0.08164133092378016,2.266441226005554,2.813605308532715,4.166292746861775
1,Fast,138.6074189102982,0.08279430789133248,0.3035791289348857,1.1598293781280518,2.0249366760253906,0.027721881866455078,19.49378776550293,18.715869665145874,0.08279430789133248,3.1003064768654958,1.9620964527130127,1.0289981365203857
1,Fast,83.76310002058744,0.18674772036474163,2.738966565349544,1.0555870532989502,1.9394588470458984,0.15353822708129883,0.3874835968017578,9.211449146270752,0.1244984802431611,1.3180938561757405,0.3559786081314087,1.7193772196769714
1,Fast,128.59117649221685,0.05431240512770875,1.9824027871613692,0.6623175144195557,1.1192564964294434,0.04421353340148926,5.674303293228149,6.214247703552246,0.1086248102554175,0.9320585330327352,0.6280107498168945,2.1543174187342324
1,Fast,,0.5146945314245972,1.5440835942737916,1.2722461223602295,1.0962674617767334,,7.688313722610474,11.064232349395752,,2.0893850326538086,,2.6762313842773438
1,Fast,,0.33888731686292106,2.4851736569947547,0.028273582458496094,1.2830626964569092,,4.870265483856201,8.410268068313599,,2.4026015996932983,,2.0669772624969482
1,Fast,,0.14590020400314324,2.334403264050292,0.007277011871337891,0.7473571300506592,,5.935314893722534,5.73927116394043,,3.6919941902160645,,1.1088573251451765
1,Fast,,0.17458100785378614,2.6187151178067922,0.2752952575683594,0.7404322624206543,,3.9692914485931396,7.099271535873413,,1.7024238109588623,,1.5606810251871746
1,Fast,150.7296999800019,0.12231917137732759,1.7124683992825862,0.3362908363342285,0.8542995452880859,6.138265132904053,10.278316020965576,0.046267032623291016,0.08154611425155173,2.768721262613932,0.8960422277450562,1.8545209765434265
1,Fast,149.77400002535433,0.13124651377269195,2.460872133237974,0.40227389335632324,1.1463239192962646,5.116273403167725,8.674370050430298,0.04631185531616211,0.03281162844317299,1.4080239295959474,2.4619832038879395,2.8183653354644775
1,Fast,,0.3241491095920022,1.8152350137152125,0.7182924747467041,0.15833687782287598,,6.390388250350952,3.1502931118011475,,1.2128254890441894,,1.7026132742563884
1,Fast,,0.10445500625068965,1.1228913171949138,0.37629175186157227,0.07631683349609375,,18.20436143875122,3.940286874771118,,1.7716103315353393,,3.5079760551452637
1,Fast,145.7268928560162,0.12025976060580378,1.4832037141382466,0.5413691997528076,1.1463994979858398,4.302345514297485,8.238304138183594,12.98238468170166,0.04008658686860126,2.6529580950737,2.432011365890503,2.191999673843384
1,Fast,,0.3872525576284004,2.801886152252544,0.8343431949615479,1.9063947200775146,,0.12648272514343262,9.614291191101074,,1.995980143547058,,1.8919738856228916
1,Fast,140.0408571020567,0.11946479776071862,1.8317935656643523,0.5823609828948975,0.9023425579071045,0.11432814598083496,7.726338624954224,12.114364624023438,0.07964319850714575,1.8816215991973877,0.6241226196289062,2.0630369782447815
1,Fast,,0.24458848089051902,0.3668827213357785,0.7013740539550781,0.5813610553741455,,9.997307062149048,6.889378070831299,,2.5531389713287354,,1.3320980072021484
1,Fast,135.87457142005275,0.12241899921909305,2.366767318235799,0.4094109535217285,0.8653769493103027,0.10535454750061035,7.665374994277954,13.74132752418518,0.08161266614606204,1.7866869767506917,1.2260587215423584,3.919976313908895
1,Fast,141.30550005938858,0.5118580445773385,2.260706363549912,0.4423658847808838,4.082465648651123,4.278388023376465,7.17435359954834,1.2943236827850342,0.042654837048111544,1.4900729060173035,0.14130544662475586,2.225533962249756
1,Slow,145.59207406947044,0.06835781041388518,2.5064530485091234,0.9960243701934814,0.11201930046081543,5.712158441543579,16.864041090011597,25.584004402160645,0.04557187360925679,2.3268964886665344,2.4299787282943726,3.879300355911255
1,Slow,149.11057144802595,0.11541279233586926,0.7213299520991828,1.4294538497924805,2.349426507949829,0.09353280067443848,18.709394931793213,13.612376689910889,0.11541279233586926,3.3124820504869734,0.2645588517189026,5.008158922195435
1,Slow,150.20094737778172,0.137536362539774,1.9058610237654396,1.5644915103912354,1.3325355052947998,0.0651099681854248,18.506884574890137,1.888495683670044,0.07859220716558514,2.083530306816101,0.785831093788147,3.045256495475769
1,Slow,,0.4298507462686567,0.6208955223880597,1.0690267086029053,1.920799970626831,,0.03299570083618164,0.2609877586364746,,2.5357007026672362,,1.3150577545166016
1,Slow,135.63429997302592,0.47619047619047616,0.6190476190476191,1.1176707744598389,2.730750799179077,0.00170135498046875,7.688066482543945,6.481822967529297,0.09523809523809523,3.13323312997818,0.37507426738739014,1.438570499420166
1,Slow,158.8523333426565,0.14496857126677615,1.1597485701342092,1.609788179397583,0.8277895450592041,6.427789926528931,0.1018362045288086,1.259840726852417,0.05798742850671046,2.243534428732736,1.3433985710144043,4.268372178077698
1,Slow,137.22837499226443,0.032219156733530784,2.513094225215401,1.019171953201294,1.1236469745635986,0.19917035102844238,12.101187229156494,19.48914885520935,0.09665747020059234,2.3156155943870544,1.0041354497273762,4.472014586130778
1,Slow,219.7595001198352,0.26149131767109296,1.9611848825331972,1.0298347473144531,1.5723958015441895,19.046902656555176,7.058861255645752,13.641795873641968,0.04358188627851549,1.8343323707580566,0.21975946426391602,4.390246152877808
1,Slow,139.99449997209013,0.19395408743086598,2.366239866656565,0.6524059772491455,0.2566525936126709,3.884615421295166,7.60468053817749,15.588704109191895,0.0387908174861732,1.8206260681152344,0.13999438285827637,3.674689849217733
1,Slow,124.53995836161387,0.2334549244398124,2.0677436164669096,0.7994029521942139,2.1753973960876465,7.085393905639648,11.515450477600098,16.097427129745483,0.03335070349140177,2.3873130679130554,1.948502779006958,2.204474925994873
1,Slow,142.57028333765143,0.0928377153218495,0.742701722574796,1.1751248836517334,1.487605094909668,0.10913634300231934,21.97107195854187,17.34907841682434,0.12378362042913267,1.983618140220642,1.1859300136566162,1.987534999847412
1,Slow,147.91230554692447,0.22469727464478523,0.8987890985791409,1.814681053161621,2.798772096633911,0.14870643615722656,9.893257141113281,2.330677032470703,0.14979818309652349,1.5951764583587646,0.8230816125869751,2.3047451972961426
1,Slow,163.9594999141991,0.15458937198067632,1.3397745571658615,1.0467193126678467,1.7155423164367676,15.022761344909668,7.610738277435303,10.422774314880371,0.10305958132045089,2.080362319946289,0.16395950317382812,1.0266934633255005
1,Fast,146.18396298114763,0.089554849430079,1.8284115091974462,0.8283898830413818,3.9948043823242188,0.15651345252990723,30.488338708877563,22.516338348388672,0.059703232953386004,2.615201700817455,0.6015703678131104,3.5842768595768857
1,Fast,169.0701499930583,0.21887494656373374,1.815374556793321,0.04459381103515625,7.696411848068237,1.7404053211212158,25.0644052028656,2.592456817626953,0.03862499057007066,3.8028563261032104,0.6566659609476725,5.098567390441895
1,Fast,157.8996063908562,0.05964006290162884,2.614222757188064,0.06057333946228027,0.4565417766571045,5.276478052139282,27.520551681518555,49.51652979850769,0.039760041934419225,2.267109923892551,2.2429182529449463,4.2453457315762835
1,Fast,115.56738887965265,0.1271057204667163,2.814483810334433,0.5354375839233398,0.24716401100158691,9.279496431350708,15.607257604598999,28.34704899787903,0.01815796006667376,4.242688477039337,1.1275811195373535,4.707836389541626
1,Fast,170.58443749071253,0.10214124218646096,2.740789998670036,0.06494569778442383,1.4929547309875488,6.4168901443481445,16.43703317642212,0.37383317947387695,0.017023540364410162,1.9666340351104736,5.349000453948975,3.624432325363159
1,Fast,164.54669564415738,0.09581566493593414,2.459268733355643,0.6079535484313965,0.439955472946167,6.515878200531006,18.53591561317444,24.208593606948853,0.031938554978644715,3.010030666987101,2.206037163734436,6.798457443714142
1,Fast,163.5424721882575,0.20213983970942398,2.7491018200481663,0.22985482215881348,1.910264253616333,3.9018046855926514,14.313737154006958,0.019255876541137695,0.060641951912827195,2.0391120115915933,1.0663255055745442,3.6117798941476003
1,Fast,155.25595455388114,0.060422960899165636,1.0271903352858158,1.161358118057251,1.9854769706726074,5.689486980438232,11.069570541381836,1.013385534286499,0.060422960899165636,2.1467792093753815,0.9119610786437988,2.470918297767639
1,Fast,174.78885714496886,0.10159848321600375,1.3207802818080487,0.680340051651001,1.204766035079956,7.196361541748047,6.512373685836792,0.5003945827484131,0.0677323221440025,2.407959302266439,0.8200212717056274,2.0945612589518228
1,Fast,118.75308822046088,0.05972288595951219,3.3295508922428043,0.7913992404937744,1.4834065437316895,6.8514039516448975,9.915369033813477,14.839409112930298,0.05972288595951219,1.794570071356637,0.6322115659713745,3.05357786325308
1,Fast,125.12745238131001,0.17229826700479944,1.9910021964999047,0.905433177947998,1.9536023139953613,6.75337553024292,0.017381906509399414,14.357423543930054,0.09572125944711081,1.35594744682312,0.7507987499237061,2.175255537033081
1,Fast,135.3984565180524,0.10008757624741269,2.4771675121234638,0.6453938484191895,1.3654539585113525,0.03155326843261719,10.01342511177063,14.393425464630127,0.0750656821855595,2.4754902720451355,1.2646814982096355,2.5958072457994734
1,Fast,129.05967855892544,0.22180940933755616,2.3012726218771453,0.4704258441925049,1.5144319534301758,7.690459251403809,7.41841197013855,14.522545576095581,0.05545235233438904,3.3393274943033853,2.292968988418579,2.350328803062439
